ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
TaungthaWethet-T-1-444_i-1,,TaungthaWethet-T-1,444_i,tʃe,tʃe,tʃ e,,chinds,,,^tʃ e$,default
ThaiphumRengkheng-T-7-444_i-1,,ThaiphumRengkheng-T-7,444_i,kɑi,kɑi,k ɑi,,chinds,,,^k ɑi $,default
AshoKokanTan-A-1-444_i-1,,AshoKokanTan-A-1,444_i,tʃe,tʃe,tʃ e,,chinds,,,^tʃ e$,default
AshoLinde-A-11-444_i-1,,AshoLinde-A-11,444_i,ke,ke,k e,,chinds,,,^k e$,default
UppuKyinDwe-U-5-444_i-1,,UppuKyinDwe-U-5,444_i,tʃe,tʃe,tʃ e,,chinds,,,^tʃ e$,default
LonpawKhoimalaung-U-9-444_i-1,,LonpawKhoimalaung-U-9,444_i,tʃe,tʃe,tʃ e,,chinds,,,^tʃ e$,default
MinkyaChi-U-10-444_i-1,,MinkyaChi-U-10,444_i,tʃe,tʃe,tʃ e,,chinds,,,^tʃ e$,default
DoituHetsawlay-U-11-444_i-1,,DoituHetsawlay-U-11,444_i,ke,ke,k e,,chinds,,,^k e$,default
LaituKhuasung-U-12-444_i-1,,LaituKhuasung-U-12,444_i,ke,ke,k e,,chinds,,,^k e$,default
EkaiDaletYwaHaung-D-1-444_i-1,,EkaiDaletYwaHaung-D-1,444_i,kɛ,kɛ,k ɛ,,chinds,,,^k ɛ$,default
KhulaiAyeChaungKwanwa-D-5-444_i-1,,KhulaiAyeChaungKwanwa-D-5,444_i,kɛ,kɛ,k ɛ,,chinds,,,^k ɛ$,default
DaituNyaungChaungYwa-D-4-444_i-1,,DaituNyaungChaungYwa-D-4,444_i,kɛ,kɛ,k ɛ,,chinds,,,^k ɛ$,default
KhamawLakeKone-D-2-444_i-1,,KhamawLakeKone-D-2,444_i,kɛ,kɛ,k ɛ,,chinds,,,^k ɛ$,default
SaingbongAyoTaung-D-3-444_i-1,,SaingbongAyoTaung-D-3,444_i,kɛ,kɛ,k ɛ,,chinds,,,^k ɛ$,default
LaisawThuHtayKung-A-444_i-1,,LaisawThuHtayKung-A,444_i,kɛ,kɛ,k ɛ,,chinds,,,^k ɛ$,default
SonglaiHettui8KarchaungHettui-A-444_i-1,,SonglaiHettui8KarchaungHettui-A,444_i,ke,ke,k e,,chinds,,,^k e$,default
SonglaiMaungUmSong1MaungUmSong-A-444_i-1,,SonglaiMaungUmSong1MaungUmSong-A,444_i,ke,ke,k e,,chinds,,,^k e$,default
LaituAhongdong-A-444_i-1,,LaituAhongdong-A,444_i,ki,ki,k i,,chinds,,,^k i$,default
SumtuDookkan-A-444_i-1,,SumtuDookkan-A,444_i,ke,ke,k e,,chinds,,,^k e$,default
NggaKantthayung-A-444_i-1,,NggaKantthayung-A,444_i,tʃe,tʃe,tʃ e,,chinds,,,^tʃ e$,default
KaangKruk-A-444_i-1,,KaangKruk-A,444_i,ke,ke,k e,,chinds,,,^k e$,default
DaaiKalim-A-444_i-1,,DaaiKalim-A,444_i,kɑi,kɑi,k ɑi,,chinds,,,^k ɑi $,default
DaaiAwisi-A-444_i-1,,DaaiAwisi-A,444_i,ke,ke,k e,,chinds,,,^k e$,default
DaaiNgxang5HungNghang-A-444_i-1,,DaaiNgxang5HungNghang-A,444_i,ke,ke,k e,,chinds,,,^k e$,default
DaaiYet3BuchaungwaYet-A-444_i-1,,DaaiYet3BuchaungwaYet-A,444_i,ke,ke,k e,,chinds,,,^k e$,default
RawngtuWeilong-A-444_i-1,,RawngtuWeilong-A,444_i,ke,ke,k e,,chinds,,,^k e$,default
RawngtuRamtim-A-444_i-1,,RawngtuRamtim-A,444_i,ke,ke,k e,,chinds,,,^k e$,default
MroKhimiAreong10KyaGaungvillageMrokhami-A-444_i-1,,MroKhimiAreong10KyaGaungvillageMrokhami-A,444_i,kɑi,kɑi,k ɑi,,chinds,,,^k ɑi $,default
WakungAwaPyin-A-444_i-1,,WakungAwaPyin-A,444_i,kɛ,kɛ,k ɛ,,chinds,,,^k ɛ$,default
TaungthaWethet-T-1-371_all-1,,TaungthaWethet-T-1,371_all,pɔi.kʰə,pɔi.kʰə,p ɔi + kʰ ə,,chinds,,,^p ɔi . kʰ ə$,default
ThaiphumRengkheng-T-7-371_all-1,,ThaiphumRengkheng-T-7,371_all,ʔɑ.bɯn.lɑʔ,ʔɑ.bɯn.lɑʔ,ʔ ɑ + b ɯ n + l ɑ ʔ,,chinds,,,^ʔ ɑ . b ɯ n . l ɑ ʔ$,default
AshoKokanTan-A-1-371_all-1,,AshoKokanTan-A-1,371_all,pɔi.dɔʔ.dwɑŋ,pɔi.dɔʔ.dwɑŋ,p ɔi + d ɔ ʔ + d w ɑ ŋ,,chinds,,,^p ɔi . d ɔ ʔ . dw ɑ ŋ$,default
AshoLinde-A-11-371_all-1,,AshoLinde-A-11,371_all,pɔi.dɔ,pɔi.dɔ,p ɔi + d ɔ,,chinds,,,^p ɔi . d ɔ$,default
UppuKyinDwe-U-5-371_all-1,,UppuKyinDwe-U-5,371_all,pɔi.luŋ,pɔi.luŋ,p ɔi + l u ŋ,,chinds,,,^p ɔi . l u ŋ$,default
LonpawKhoimalaung-U-9-371_all-1,,LonpawKhoimalaung-U-9,371_all,ʔ.pei,ʔ.pei,ʔ + p ei,,chinds,,,^ʔ . p ei $,default
MinkyaChi-U-10-371_all-1,,MinkyaChi-U-10,371_all,pei.lu.du,pei.lu.du,p ei + l u + d u,,chinds,,,^p ei . l u . d u$,default
DoituHetsawlay-U-11-371_all-1,,DoituHetsawlay-U-11,371_all,p.pɔi,p.pɔi,p + p ɔi,,chinds,,,^p . p ɔi $,default
LaituKhuasung-U-12-371_all-1,,LaituKhuasung-U-12,371_all,tʃɑŋ.tʃɑŋ,tʃɑŋ.tʃɑŋ,tʃ ɑ ŋ + tʃ ɑ ŋ,,chinds,,,^tʃ ɑ ŋ . tʃ ɑ ŋ$,default
EkaiDaletYwaHaung-D-1-371_all-1,,EkaiDaletYwaHaung-D-1,371_all,ɑ.lə,ɑ.lə,ɑ + l ə,,chinds,,,^ɑ . l ə$,default
KhulaiAyeChaungKwanwa-D-5-371_all-1,,KhulaiAyeChaungKwanwa-D-5,371_all,ɑ.lə,ɑ.lə,ɑ + l ə,,chinds,,,^ɑ . l ə$,default
