Grapheme	IPA
^t̯ʰʷ	t̯ʰ/ʈʰ ʷ/w
^u	u
^u$	u
^uu$	uː
^uː	uː
^v	v
^w	w
^wʲ	w ʲ/j
^x	x
^xʷ	x ʷ/w
^y	y
^z	z
^zw	z w
^zʷ	z ʷ/w
^	NULL
^h	NULL
^w	NULL
^ʃ	NULL
^ð	ð
^ø$	ø
^ŋ	ŋ
^ŋw	ŋ w
^ŋŋ	ŋ + ŋ
^ŋʷ	ŋ ʷ/w
^ŋ̟	ŋ̟
^ŋ̥	ŋ̊
^Ɂ	ʔ
^ɑ	ɑ
^ɑ$	ɑ
^ɓ	ɓ
^ɓʲ	ɓ ʲ/j
^ɓʷ	ɓ ʷ/w
^ɔ	ɔ
^ɗ	ɗ
^ɗw	ɗ w
^ə	ə
^ɛ	ɛ
^ɡ	g
^ɣ	ɣ
^ɨ	ɨ
^ɨ$	ɨ
^ɪ	ɪ
^ɬ	ɬ
^ɬw	ɬ w
^ɯ	ɯ
^ɯ$	ɯ
^ɱ	ɱ
^ɲ	ɲ
^ɲ̥	ɲ̊
^ɳ	ɳ
^ɳ̥	ɳ̥
^ɳ̩̥	ɳ̩̥
^ʃ	ʃ
^ʃ$	ʃ
^ʃw	ʃ w
^ʃʰ	ʃʰ
^ʃʷ	ʃʷ
^ʔ	ʔ
^ʔ$	ʔ
^ʔʔ	ʔ+ ʔ
^ˤ	ʕ
^ˤh	ˀh
^ˤj	ˀj
^ˤk	ˀk
^ˤkʰ	ˀkʰ
^ˤm̥	ˀm̥
^ˤn	ˀn
^ˤp	ˀp
^ˤpʰ	ˀpʰ
^ˤpʰʲ	ˀpʰ ʲ/j
^ˤs	ˀs
^ˤsʰ	ˀsʰ
^ˤt	ˀt
^ˤtʃ	ˀtʃ
^ˤtʰ	ˀtʰ
^ˤŋ	ˀŋ
^ˤŋ̥	ˀŋ̥
^ˤɓ	ˀɓ
^ˤɣ	ˀɣ
^ˤɬ	ˀɬ
^ˤʃ	ˀʃ
^̀p	ˀp
^̈_	_
^̈ʔ	ʔ
^̟ʔ	ʔ
^̥n̥	n̥
^̩h	h
^β$	β
^θ	θ
^χ	χ
^ᵐb	ⁿb
^ᵐd	ⁿd
^ᵐh	ⁿh
^ᵐj	ⁿj
^ᵐk	ⁿk
^ᵐkx	ⁿkx
^ᵐkʰ	ⁿkʰ
^ᵐkʰˠ	ⁿkʰ ˠ/ɣ
^ᵐkʷ	ⁿk ʷ/w
^ᵐkˠ	ⁿk ˠ/g
^ᵐl	ⁿl
^ᵐm̥	ⁿm̥
^ᵐn	ⁿn
^ᵐn̥	ⁿn̥
^ᵐp	ⁿp
^ᵐpʰ	ⁿpʰ
^ᵐpʰʲ	ⁿpʰ ʲ/j
^ᵐpʰˠ	ⁿpʰ ˠ/ɣ
^ᵐpʲ	ⁿp ʲ/j
^ᵐpˠ	ⁿp ˠ/ɣ
^ᵐs	ⁿs
^ᵐsh	ⁿsʰ
^ᵐsʰ	ⁿsʰ
^ᵐt	ⁿt
^ᵐtʃʰ	ⁿtʃʰ
^ᵐtʰ	ⁿtʰ
^ᵐt̯	ᵐt̯/ⁿʈ
^ᵐt̯ʰ	ᵐt̯ʰ/ⁿtʰ
^ᵐɓ	ⁿɓ
^ᵐɔ	ᵐ/m ɔ
^ᵐɗ	ⁿɗ
^ᵐɣ	ⁿɣ
^ᵐɬ	ⁿɬ
^ᵐʃ	ⁿʃ
^ᵑb	ⁿb
^ᵑh	ⁿh
^ᵑj	ⁿj
^ᵑk	ⁿk
^ᵑkʰ	ⁿkʰ
^ᵑkʰʲ	ⁿkʰ ʲ/j
^ᵑkʰʷ	ⁿkʰ ʷ/w
^ᵑl	ⁿl
^ᵑm	ⁿm
^ᵑm̥	ⁿm̥
^ᵑn	ⁿn
^ᵑn̥	ⁿn̥
^ᵑp	ⁿp
^ᵑpʰ	ⁿpʰ
^ᵑpʰʲ	ⁿpʰ ʲ/j
^ᵑpʰˠ	ⁿpʰ ˠ/ɣ
^ᵑpʲ	ⁿp ʲ/j
^ᵑpˠ	ⁿp ˠ/ɣ
^ᵑr̥	ⁿr̥
^ᵑs	ⁿs
^ᵑsʰ	ⁿsʰ
^ᵑt	ⁿt
^ᵑtʃʰ	ⁿtʃʰ
^ᵑtʰ	ⁿtʰ
^ᵑtʰw	ⁿtʰ w
^ᵑt̯	ⁿt̯/ⁿʈ
^ᵑu	ᵑ/ŋ u
^ᵑv	ⁿv
^ᵑw	ⁿw
^ᵑx	ⁿx
^ᵑŋ	ⁿŋ
^ᵑŋ̥	ⁿŋ̥
^ᵑɑ	ᵑ/ŋ ɑ
^ᵑɓ	ⁿɓ
^ᵑɔ	ᵑ/ŋ ɔ
^ᵑɗ	ⁿɗ
^ᵑə	ᵑ/ŋ ə
^ᵑɛ	ᵑ/ŋ ɛ
^ᵑɣ	ⁿɣ
^ᵑɬ	ⁿɬ
^ᵑʃ	ⁿʃ
^ⁿkʰ	ⁿkʰ
^ⁿn̥	ⁿn̥
^ⁿp	ⁿp
^ⁿs	ⁿs
^ⁿsʰ	ⁿsʰ
_	+
__	+
_ˤkʰ	+ ˀk
_ˤsʰ	+ ˀsʰ
_ˤʃ	+ ˀʃ
_ᵐh	+ ⁿh
_ᵐkʰ	+ ⁿkʰ
_ᵐs	+ ⁿs
_ᵐsʰ	+ ⁿsʰ
_ᵐsʷ	+ ⁿsʷ
_ᵐtʰ	+ ⁿtʰ
_ᵐɗ	+ ⁿɗ
_ᵐʃ	+ ⁿʃ
_ᵑh	+ ⁿh
_ᵑm	+ ⁿm
_ᵑs	+ ⁿs
_ᵑsʰ	+ ⁿsʰ
_ⁿa	+ ⁿ/n a
a	a
a$	a
ai	ai
ai̯	ai
au	au
au̯	au
aː	aː
aː$	aː
a̪	a̪
a̯	a̯
a̯$	a̯
b	b
b$	b
bw	b w
bʲ	b ʲ/j
bʷ	b ʷ/w
bː	bː
ch	ch
d	d
d$	d
dw	d w
dʒ	dʒ
dʒː	dʒː
dʷ	d ʷ/w
dː	dː
e	e
e$	e
ee	eː
ee$	eː
ei	ei
ei̯	ei
eu	eu
eu̯	eu
eː	eː
eː$	eː
e̥	e̥
f	f
g	g
g$	g
h	h
h$	h
hl	l̥
hm	hm/m̥
hn	hn/n̥
hw	h w
hŋ	hŋ/ŋ̊
hʲ	h ʲ/j
hʷ	h ʷ/w
i	i
i$	i
ia	j a
ia̯	j a
tː	tː
lː	lː
^lː	lː
^tː	tː
mː	mː
^mː	mː
^i̯j	i̯j/i
ie	i/j e
ii	iː
iu̯	iu̯
ii$	iː
ii̯	ii̯/iː
io	j o
io̯	i/j o
io̯	j o
iu	i/j u
iuː	i/j uː
iɑ	j ɑ
iɑː	j ɑː
iɔ	j ɔ
iəu	i/j əu
iɛ	i/j ɛ
iɨ	iɨ
iː	iː
iː$	iː
i̯	i̯
i̯	j
i̯$	i̯
i̯ɑː	j aː
j	j
jw	j w
jʷ	j ʷ/w
j̥	j̊
k	k
k$	k
kh	kʰ
kh̥	k̥ʰ
kk	k + k
kkʰ	k + kʰ
kw	k ʷ/w
kx	kx
kʰ	kʰ
kʰrui	kʰ r ui
kʰw	kʰ w
kʰx	kxʰ
kʰʳ	kʰ ʳ/r
kʰʷ	kʰ ʷ/w
kʰˡ	kʰ ˡ/l
kʳ	k ʳ/r
kʷ	k ʷ/w
kː	kː
kˠ	k ˠ/ɣ
kˡ	k ˡ/l
l	l
l$	l
lhl	l l̥
ll	l + l
lw	l w
lʷ	l ʷ/w
lː	lː
l̥	l̥
m	m
m$	m
mhn	m n̥
mj̥o	m̥ j o
mm	m + m
mw	m w
mʃ	m ʃ
mʲ	m ʲ/j
mʷ	m ʷ/w
mː	mː
mː$	mː
m̥	m̥
m̥w	m̥ w
m̥ʲ	m̥ ʲ/j
m̥ʷ	m̥ ʷ/w
n	n
n$	n
nh	n̥
nn	n + n
nw	n w
nː	nː
nː$	nː
n̥	n̥
n̥ʷ	n̥ ʷ/w
o	o
o$	o
oa̯	o̯/w a
oi	oi
oi̯	oi
oo	oː
ou	ou
ou̯	ou
ou̯a	o w a
oɑ	oɑ
oː	oː
oː$	oː
oːi	oːi
o̯	o̯
o̯$	o̯
p	p
p$	p
ph	pʰ
phˠ	pʰ ˠ/ɣ
pp	p + p
pw	p w
pʰ	pʰ
pʰw	pʰ w
pʰʲ	pʰ ʲ/j
pʰˠ	pʰ ˠ/ɣ
pʲ	p ʲ/j
pʷ	p ʷ/w
pˠ	p ˠ/ɣ
q	q
qx	qχ
r	r
r$	r
rw	r w
rʷ	r ʷ/w
r̥	r̥
s	s
sh	sʰ
sw	s w
sʰ	sʰ
sʰw	sʰ w
sʰɔʔ]	sʰ o ʔ
sʰʷ	sʰ ʷ/w
sʷ	s ʷ/w
t	t
t$	t
th	tʰ
ts	ts
tt	tt
tw	t w
təɨ̃ʔ	t əɨ̃ ʔ
tʃ	tʃ
tʃ$	tʃ
tʃɒŋ_tʃɑŋ)	tʃɑŋ
tʃʰ	tʃʰ
tʃʰw	tʃʰ w
tʰ	tʰ
tʰw	tʰ w
tʰʷ	tʰ ʷ/w
tʳ	t ʳ/r
tʷ	t ʷ/w
tː	tː
tˡ	t ˡ/l
t̥	t̥
t̥w	t̥ w
t̩	t̩
t̩̯	t̩̯/ʈ
t̪	t̪
t̪h	t̪ʰ
t̪ʰ	t̪ʰ
t̯	t̯/ʈ
t̯ʰ	t̯ʰ/ʈʰ
u	u
u$	u
ua	w a
ua̯	w a
ui	u/w i
ui̯	ui
uo	w o
uo̯	w o
uu	uː
uu$	uː
uɑ	w ɑ
uɔ	w ɔ
uə	u/w ə
uər	u/w ə r
uː	uː
uː$	uː
u̯	u̯
u̯	w
u̯$	u̯
u̯ɑ	w ɑ
uᵐm	u ⁿm
v	v
w	w
w̥	w̥
x	x
xʰ	xʰ
y	y
y$	y
z	z
zw	z w
	NULL
$	NULL
ã	ã
ã$	ã
æ	æ
æ$	æ
æ̃	æ̃
õ	õ
õ$	õ
ø	ø
ø$	ø
ĩ	ĩ
ĩ$	ĩ
ĩa	ĩ/i a
ĩː	ĩː
ŋ	ŋ
ŋ$	ŋ
ŋhl	ŋ l̥
ŋw	ŋ w
ŋŋ	ŋ + ŋ
ŋʃ	ŋ + ʃ
ŋʷ	ŋ ʷ/w
ŋː	ŋː
ŋː$	ŋː
ŋ̥	ŋ̊
ŋ̩	ŋ̍
ũ	ũ
ũ$	ũ
Ɂ	ʔ
ɐ	ɐ
ɐ$	ɐ
ɐi	ɐi
ɐː	ɐː
ɐ̃	ɐ̃
ɐ̃$	ɐ̃
ɑ	ɑ
ɑ$	ɑ
ɑe	ɑe
ɑi	ɑi
ɑi̯	ɑi
ɑu	ɑu
ɑu̯	ɑu
ɑɑ	ɑː
ɑɑ$	ɑː
ɑʰ	ɑ ʰ/h
ɑː	ɑː
ɑː$	ɑː
ɑ̃	ɑ̃
ɑ̃$	ɑ̃
ɑ̃i	ɑ̃i
ɑ̃ː	ɑ̃ː
ɑ̟	ɑ̟
ɑ̩	ɑ̩
ɑᵐp	ɑ ⁿp
ɑᵐpʰ	ɑ ⁿpʰ
ɒ	ɒ
ɒ$	ɒ
ɒi	ɒi
ɒː	ɒː
ɒ̃	ɒ̃
ɓ	ɓ
ɓw	ɓ w
ɓʷ	ɓ ʷ/w
ɔ	ɔ
ɔ$	ɔ
ɔi	ɔi
ɔi̯	ɔi
ɔu	ɔu
ɔu̯	ɔu
ɔɑi	ɔ/w ɑi
ɔː	ɔː
ɔː$	ɔː
ɔ̃	ɔ̃
ɔ̃$	ɔ̃
ɗ	ɗ
ɗw	ɗ w
ɘ	ɘ
ɘ$	ɘ
ɘː	ɘː
ə	ə
ə$	ə
əi	əi
əu	əu
əə	əː
əə$	əː
əɛ	əɛ
əɨ	əɨ
əː	əː
əː$	əː
ə̃	ə̃
ə̃$	ə̃
ə̃ː	ə̃ː
ɛ	ɛ
ɛ$	ɛ
ɛa	ɛa
ɛi	ɛi
ɛi̯	ɛi
ɛu	ɛu
ɛu̯	ɛu
ɛɛ$	ɛː
ɛː	ɛː
ɛˤs	ɛ ˀs
ɛ̃	ɛ̃
ɛ̃$	ɛ̃
ɜ	ɜ
ɜ$	ɜ
ɞ	ɞ
ɠ	ɠ
ɡ	g
ɡw	g w
ɡʷ	g ʷ/w
ɣ	ɣ
ɦ	ɦ
ɦʷ	ɦ ʷ/w
ɨ	ɨ
ɨ$	ɨ
ɨi	ɨi
ɨi̯	ɨi̯
ɨu	ɨu
ɨɑ	ɨɑ
ɨɨ	ɨː
ɨː	ɨː
ɨː$	ɨː
ɨ̃	ɨ̃
ɨ̃$	ɨ̃
ɨ̃ː	ɨ̃ː
ɨ̠$	ɨ̠
ɨᵐb	ɨ ⁿb
ɪ	ɪ
ɪ$	ɪ
ɪu	ɪ/j u
ɪ̃	ɪ̃
ɪ̃$	ɪ̃
ɪ̯	ɪ̯
ɪ̯$	ɪ̯/j
ɬ	ɬ
ɬw	ɬ w
ɯ	ɯ
ɯ$	ɯ
ɯɯ	ɯː
ɯɯ$	ɯː
ɱ	ɱ
ɱ$	ɱ
ɲ	ɲ
ɲ̥	ɲ̊
ɳ	ɳ
ɳ̥	ɳ̥
ʃ	ʃ
ʃ$	ʃ
ʃw	ʃ w
ʃʰ	ʃʰ
ʃʷ	ʃ ʷ/w
ʃː	ʃː
ʋ	ʋ
ʍ	ʍ
ʏ$	ʏ
ʔ	ʔ
ʔ$	ʔ
ʔh	ʔ h
ʔw	ʔ w
ʔʔ	ʔ + ʔ
ʔʷ	ʔ ʷ/w
ʔ̥$	ʔ̥
ˤk	ˀk
ˤkʰ	ˀkʰ
ˤm̥	ˀm̥
ˤn̥	ˀn̥
ˤp	ˀp
ˤpʰ	ˀpʰ
ˤsʰ	ˀsʰ
ˤt	ˀt
ˤtʰ	ˀtʰ
ˤŋ̥	ˀŋ
ˤŋ̥	ˀŋ̥
ˤɑ	ʕ ɑ
ˤɑ$	ʕ ɑ
ˤɛ	ʕ ɛ
ˤɬ	ˀɬ
˦$	NULL
˩˥$	NULL
Χ	NULL
θ	θ
χ	χ
ᵐh	ⁿh
ᵐj	ⁿj
ᵐk	ⁿk
ᵐkx	ⁿkx
ᵐm	ᵐm/m
ᵐn̥	ⁿn̥
ᵐp	ⁿp
ᵐs	ⁿs
ᵐsʰ	ⁿsʰ
ᵐsʷ	ⁿsʷ
ᵐt	ⁿt
ᵐtʰ	ⁿtʰ
ᵐt̯	ᵐt̯/ⁿʈ
ᵐt̯ʰ	ᵐt̯ʰ/ⁿtʰ
ᵐt̯ʰ	ᵐt̯ʰ/ⁿʈʰ
ᵐŋ̥	ⁿŋ̥
ᵐɬ	ⁿɬ
ᵐʃ	ⁿʃ
ᵑkʰ	ⁿkʰ
ẽ	ẽ
’	NULL
